rfp_name,rfp_group,curryr_rev,prevyr_rev
RFP_NAME_B,6280941,4412.08,4265.56
RFP_NAME_B,6281014,34801.96,41499.7
RFP_NAME_B,6281017,1095.77,1499.9
RFP_NAME_B,6281784,795,911.96
RFP_NAME_B,6281850,14612.65,10121.25
RFP_NAME_B,6281856,4812.85,5162.64
RFP_NAME_B,6282047,7646.57,5278.93
RFP_NAME_B,6282067,6797.55,5670.17
RFP_NAME_B,6282088,2358.41,2666.44
RFP_NAME_B,6282103,1659.72,1695.78
RFP_NAME_B,6282280,21127.27,21029.81
RFP_NAME_B,6282297,5412.91,7530.58
RFP_NAME_B,6282319,7577.47,7870.24
RFP_NAME_B,6282355,8867.81,8083.05
RFP_NAME_B,6282368,3372.14,2402.74
RFP_NAME_B,6282383,1825.79,118.66
RFP_NAME_B,6282455,2720.31,1788.97
RFP_NAME_B,6282607,7431.07,5518.12
RFP_NAME_B,6282661,6197.59,8828.74
RFP_NAME_B,6282710,57874.38,56115.82
RFP_NAME_B,6282711,653.44,0
RFP_NAME_B,6282744,4850.27,7276.73
RFP_NAME_B,6282787,3902.53,7265.81
RFP_NAME_B,6282803,0,0
RFP_NAME_B,6282832,17242.85,19423.64
RFP_NAME_B,6282844,10158.39,10313.55
RFP_NAME_B,6282892,11449.8,9714.75
RFP_NAME_B,6282898,0,0
RFP_NAME_B,6282955,2511.32,3189.02
RFP_NAME_B,6282982,932.99,1307.58
RFP_NAME_B,6283026,5781.87,8835.07
RFP_NAME_B,6283052,2285.75,2032.17
RFP_NAME_B,6283078,6474.8,6521.33
RFP_NAME_B,6283135,7943.64,5736.74
RFP_NAME_B,6283140,0,4040.16
RFP_NAME_B,6283218,3252.55,4917.66
RFP_NAME_B,6283256,3006.95,2341.61
RFP_NAME_B,6283326,3335.2,4600.08
RFP_NAME_B,6283335,11578.01,8863.72
RFP_NAME_B,6283358,3331.54,5091.49
RFP_NAME_B,6283376,6228.66,8670.55
RFP_NAME_B,6283386,4062.88,2211.34
RFP_NAME_B,6284484,0,0
RFP_NAME_B,6284492,481.42,673.84
RFP_NAME_B,6284515,0,356.88
RFP_NAME_B,6284535,4867.49,3748.62
RFP_NAME_B,6284606,23044.65,23215.25
RFP_NAME_B,6284637,0,0
RFP_NAME_B,6284638,4062.81,4905.2
RFP_NAME_B,6284649,2100.31,0
RFP_NAME_B,6284662,4993.98,5064.15
RFP_NAME_B,6284670,16155.66,15595.03
RFP_NAME_B,6284710,4497.17,5177.21
RFP_NAME_B,6284715,1783.3,2930.07
RFP_NAME_B,6284753,8023.56,4454.21
RFP_NAME_B,6284817,10369.92,12259
RFP_NAME_B,6284842,1303.78,2312.02
RFP_NAME_B,6284852,0,0
RFP_NAME_B,6284871,652.19,438.04
RFP_NAME_B,6284927,16552.46,13171.14
RFP_NAME_B,6285006,2266.39,2888.28
RFP_NAME_B,6285012,17238.94,11880.16
RFP_NAME_B,6285036,340.98,825.45
RFP_NAME_B,6285051,19954.88,18503.59
RFP_NAME_B,6285059,9636.99,8158.2
RFP_NAME_B,6285070,1284.98,2655.48
RFP_NAME_B,6285115,6524.6,3652.45
RFP_NAME_B,6285137,4064.4,5704.1
RFP_NAME_B,6285147,0,0
RFP_NAME_B,6285247,4854.55,4104.56
RFP_NAME_B,6285435,395.62,0
RFP_NAME_B,6285509,14257.16,13614.44
RFP_NAME_B,6285522,19845.56,15080.27
RFP_NAME_B,6285591,0,0
RFP_NAME_B,6285648,1760.38,0
RFP_NAME_B,6285656,27630.12,22029.96
RFP_NAME_B,6285676,502.02,44.63
RFP_NAME_B,6285677,0,0
RFP_NAME_B,6285705,5562.07,4631.33
RFP_NAME_B,6285742,22653.75,23071
RFP_NAME_B,6285743,777.92,1289.64
RFP_NAME_B,6285764,3584.68,5894.59
RFP_NAME_B,6285783,0,55.66
RFP_NAME_B,6285809,0,0
RFP_NAME_B,6285892,2679.5,4726.55
RFP_NAME_B,6285893,5803.05,6637.56
RFP_NAME_B,6286049,9758.67,11127.84
RFP_NAME_B,6286063,666.02,1964.86
RFP_NAME_B,6286139,16746.31,14253.07
RFP_NAME_B,6286176,7635.75,4530.85
RFP_NAME_B,6286246,12762.82,16728.78
RFP_NAME_B,6286335,11734.26,17231.78
RFP_NAME_B,6286412,2083.49,663.25
RFP_NAME_B,6286437,7012.29,7786.91
RFP_NAME_B,6286473,0,238.91
RFP_NAME_B,6286532,1922.31,4364.21
RFP_NAME_B,6286556,0,0
RFP_NAME_B,6286558,609.56,928.84
RFP_NAME_B,6286605,683.32,687.5
RFP_NAME_B,6286624,5001.82,3836.27
RFP_NAME_B,6286633,0,0
RFP_NAME_B,6286638,3560.01,2670.19
RFP_NAME_B,6286758,2225.8,4015.95
RFP_NAME_B,6286781,1301.42,390.5
RFP_NAME_B,6286887,7297.51,7523.94
RFP_NAME_B,6286958,12515.29,12253.15
RFP_NAME_B,6287000,3943.3,3726.32
RFP_NAME_B,6287001,9936.65,7380.45
RFP_NAME_B,6287027,20022.39,21531.2
RFP_NAME_B,6287068,990.17,510.4
RFP_NAME_B,6287228,1603.56,534.42
RFP_NAME_B,6287291,21109.95,23166.97
RFP_NAME_B,6287315,2557.38,2137.62
RFP_NAME_B,6287347,2615.84,1406.36
RFP_NAME_B,6287349,1133.4,873.23
RFP_NAME_B,6287401,7814.32,10190.7
RFP_NAME_B,6287406,8292.04,7112.61
RFP_NAME_B,6287503,4052.53,5317.19
RFP_NAME_B,6287602,13985.06,16955.22
RFP_NAME_B,6287658,24512.55,22361.89
RFP_NAME_B,6287999,7543.74,7309.95
RFP_NAME_B,6288014,17501.52,18039.65
RFP_NAME_B,6288055,13779.9,4437.83
RFP_NAME_B,6288088,4671.02,3985.66
RFP_NAME_B,6288093,6975.93,12999.93
RFP_NAME_B,6288095,13911.18,12177.8
RFP_NAME_B,6288146,1642.36,2399.26
RFP_NAME_B,6288161,24261.94,24525.2
RFP_NAME_B,6288295,7366.7,5835.83
RFP_NAME_B,6288603,13564.42,15732.99
RFP_NAME_B,6288607,14840.69,18222.46
RFP_NAME_B,6288609,0,0
RFP_NAME_B,6288642,765.9,17219.96
RFP_NAME_B,6288781,5024.92,6286.71
RFP_NAME_B,6288804,0,0
RFP_NAME_B,6288827,31615,29361.55
RFP_NAME_B,6288840,1262.12,1277.68
RFP_NAME_B,6288969,996.69,1373.83
RFP_NAME_B,6288983,23978.65,25562.69
RFP_NAME_B,6288988,305.58,153.18
RFP_NAME_B,6289001,98.36,393.44
RFP_NAME_B,6289315,0,853.18
RFP_NAME_B,6289316,8140.44,9224.43
RFP_NAME_B,6289420,0,0
RFP_NAME_B,6289436,496.17,153.18
RFP_NAME_B,6289467,2638.97,2918.1
RFP_NAME_B,6289533,32172.88,32303.59
RFP_NAME_B,6289559,4177.07,3285.52
RFP_NAME_B,6289642,2956.37,2826.24
RFP_NAME_B,6289683,3170.89,7116.57
RFP_NAME_B,6289748,13168.76,17909.66
RFP_NAME_B,6289756,1767.23,2122.58
RFP_NAME_B,6289762,7728.96,8455.17
RFP_NAME_B,6289802,1837.48,3442.62
RFP_NAME_B,6289829,0,0
RFP_NAME_B,6289931,7393.22,10336.17
RFP_NAME_B,6289932,0,0
RFP_NAME_B,6290152,451.1,1015.84
RFP_NAME_B,6290153,0,486.32
RFP_NAME_B,6290187,0,1358.76
RFP_NAME_B,6290297,64.48,32.24
RFP_NAME_B,6290623,5696.11,7024.7
RFP_NAME_B,6290624,2142.71,2536.24
RFP_NAME_B,6290726,2469.1,2372.24
RFP_NAME_B,6290729,0,155.78
RFP_NAME_B,6290730,2048.55,4019.15
RFP_NAME_B,6290734,4425.78,4852.78
RFP_NAME_B,6290763,24852.94,22197.45
RFP_NAME_B,6290781,2151.81,1953.81
RFP_NAME_B,6290796,14906.69,12852.49
RFP_NAME_B,6290853,848.97,1239.42
RFP_NAME_B,6290879,298.62,298.62
RFP_NAME_B,6290892,6827.35,7829.56
RFP_NAME_B,6290902,766.04,939.84
RFP_NAME_B,6291052,641.68,1201.77
RFP_NAME_B,6291255,1082.57,1774.37
RFP_NAME_B,6291323,672.78,710.98
RFP_NAME_B,6291332,592.43,153.18
RFP_NAME_B,6291333,2524.88,2122.1
RFP_NAME_B,6291400,0,0
RFP_NAME_B,6291413,2157.3,2123.7
RFP_NAME_B,6291449,828.18,801.29
RFP_NAME_B,6291465,7924.09,6462.75
RFP_NAME_B,6291476,38408.62,53685.4
RFP_NAME_B,6291487,1330.24,258.52
RFP_NAME_B,6291518,1683.43,2221.49
RFP_NAME_B,6291541,0,1099.14
RFP_NAME_B,6291542,1388.86,2240.57
RFP_NAME_B,6291619,10816.33,16500.15
RFP_NAME_B,6291669,7385.16,6054.3
RFP_NAME_B,6291692,6574.96,5933.17
RFP_NAME_B,6291716,11501.65,12103.35
RFP_NAME_B,6291726,0,0
RFP_NAME_B,6291786,13129.37,10146.56
RFP_NAME_B,6291811,17596.79,14949.72
RFP_NAME_B,6291825,7590.54,6180.17
RFP_NAME_B,6291835,0,1267.5
RFP_NAME_B,6291896,4397.16,2481.58
RFP_NAME_B,6291933,4039.83,1090.68
RFP_NAME_B,6291934,803.6,747.6
RFP_NAME_B,6292054,968.7,208.64
RFP_NAME_B,6292076,6832.56,7598.45
RFP_NAME_B,6292134,6602.18,6761.94
RFP_NAME_B,6292239,0,0
RFP_NAME_B,6292387,1056.09,1110.91
RFP_NAME_B,6293659,6963.37,7967.34
RFP_NAME_B,6297183,21698.57,20323.51
RFP_NAME_B,6297289,2089.33,-413.17
RFP_NAME_B,6297301,4298.82,3709.02
RFP_NAME_B,6297310,7557.59,9273.14
RFP_NAME_B,6297377,128.96,0
RFP_NAME_B,6297404,2014.27,2195.22
RFP_NAME_B,6297439,11628.87,9583.02
RFP_NAME_B,6297513,15007.22,12722.67
RFP_NAME_B,6297518,855.52,1246.36
RFP_NAME_B,6297600,9053.73,9773.05
RFP_NAME_B,6297629,0,0
RFP_NAME_B,6297654,0,398.45
RFP_NAME_B,6297673,1157.16,1365.37
RFP_NAME_B,6297961,5871.36,4326
RFP_NAME_B,6298033,2063.68,1414.54
RFP_NAME_B,6298046,6462.99,5660.15
RFP_NAME_B,6298065,996.03,800.31
RFP_NAME_B,6298066,12967.57,13909.91
RFP_NAME_B,6298091,7810.28,10894.2
RFP_NAME_B,6298128,0,0
RFP_NAME_B,6298300,1420.03,1977.98
RFP_NAME_B,6298377,13980.82,12013.21
RFP_NAME_B,6298404,3649.31,1518.8
RFP_NAME_B,6298413,515.84,828.21
RFP_NAME_B,6298425,0,118.66
RFP_NAME_B,6298449,683.37,1392.96
RFP_NAME_B,6298468,23297.23,32954.67
RFP_NAME_B,6298619,1593.61,2114.91
RFP_NAME_B,6298710,118.66,1954.43
RFP_NAME_B,6298824,3444.18,4276.15
RFP_NAME_B,6298912,0,153.18
RFP_NAME_B,6298957,15808.8,19601.52
RFP_NAME_B,6298958,11663.99,13373.1
RFP_NAME_B,6299129,533.92,1864.24
RFP_NAME_B,6299135,435.91,393.17
RFP_NAME_B,6299159,1008.62,2045.87
RFP_NAME_B,6299165,2497.27,2695.93
RFP_NAME_B,6299167,2763.17,3044.25
RFP_NAME_B,6299172,5522.68,6201.08
RFP_NAME_B,6299183,13843.77,14996.98
RFP_NAME_B,6299184,10200.07,8332.17
RFP_NAME_B,6299194,761.32,1996.96
RFP_NAME_B,6299204,5674.92,3911.41
RFP_NAME_B,6299208,11227.02,9055.56
RFP_NAME_B,6299219,9060.69,6759.08
RFP_NAME_B,6299254,13984.33,10113.65
RFP_NAME_B,6299262,628.2,749.56
RFP_NAME_B,6299294,2087.37,273.52
RFP_NAME_B,6299297,1993.79,2452.69
RFP_NAME_B,6299335,7876.79,8424.02
RFP_NAME_B,6299347,2264.36,4687.76
RFP_NAME_B,6299367,4310.48,3583.4
RFP_NAME_B,6299432,273.04,0
RFP_NAME_B,6299476,4437.54,7361.83
RFP_NAME_B,6299540,0,8623.47
RFP_NAME_B,6299610,1483.52,196.72
RFP_NAME_B,6299665,6619.39,4515.37
RFP_NAME_B,6299674,7080.53,5457.24
RFP_NAME_B,6299690,7638.02,6959.77
RFP_NAME_B,6299718,2463.07,2669.76
RFP_NAME_B,6299868,0,0
RFP_NAME_B,6299911,153.18,0
RFP_NAME_B,6299917,157.04,0
RFP_NAME_B,6299939,1022.97,2921.39
RFP_NAME_B,6299992,5627.94,5409.78
RFP_NAME_B,6299995,229.77,831.66
RFP_NAME_B,6300093,9360.23,11024.13
RFP_NAME_B,6300191,10721.81,6689.76
RFP_NAME_B,6300229,153.18,0
RFP_NAME_B,6300309,16968.38,19911.04
RFP_NAME_B,6300340,6523.35,6767.87
RFP_NAME_B,6300341,4014.61,3588.31
RFP_NAME_B,6300362,4178.56,4284.48
RFP_NAME_B,6300431,23710.74,17166.5
RFP_NAME_B,6300503,2825.54,2817.84
RFP_NAME_B,6300580,375.54,291.45
RFP_NAME_B,6300583,29495.04,41395.51
RFP_NAME_B,6300658,13832.95,13358.1
RFP_NAME_B,6300685,41220.64,25411.94
RFP_NAME_B,6300686,3102.3,4198.97
RFP_NAME_B,6300708,9571.44,12957.38
RFP_NAME_B,6300741,3012.25,5559.35
RFP_NAME_B,6300782,11846.94,9058.17
RFP_NAME_B,6300795,64.48,177.99
RFP_NAME_B,6300961,1237.12,1602.17
RFP_NAME_B,6300965,0,0
RFP_NAME_B,6301039,3304.19,1243.44
RFP_NAME_B,6301076,3616.82,6304.31
RFP_NAME_B,6301191,5279.44,4615.44
RFP_NAME_B,6301200,-536.13,0
RFP_NAME_B,6301212,3662.54,4202.51
RFP_NAME_B,6301251,0,483.56
RFP_NAME_B,6301268,5280.48,6928.21
RFP_NAME_B,6301343,7947.68,6082.67
RFP_NAME_B,6301345,2101.07,1900.32
RFP_NAME_B,6301486,1449.7,1167.32
RFP_NAME_B,6301512,0,0
RFP_NAME_B,6301515,7393.02,9097.9
RFP_NAME_B,6301551,7211.03,5446.24
RFP_NAME_B,6301709,11344.9,11292.54
RFP_NAME_B,6302574,0,0
RFP_NAME_B,6302661,0,0
RFP_NAME_B,6302666,1855.06,1990.79
RFP_NAME_B,6302693,19840.21,15882.82
RFP_NAME_B,6302703,1609.62,2365.22
RFP_NAME_B,6302718,0,0
RFP_NAME_B,6302734,1611.97,2175.46
RFP_NAME_B,6302815,5499.73,4689.07
RFP_NAME_B,6302851,4269.22,3152.99
RFP_NAME_B,6302853,2752.08,4053.87
RFP_NAME_B,6302983,2337.7,4469.99
RFP_NAME_B,6303139,13398.86,6820.88
RFP_NAME_B,6303224,39674.24,43546.13
RFP_NAME_B,6303275,5788.26,8102.74
RFP_NAME_B,6303333,0,1845.97
RFP_NAME_B,6303334,271.84,271.84
RFP_NAME_B,6303360,9636.82,11426.19
RFP_NAME_B,6303380,1436.16,1804.69
RFP_NAME_B,6303397,8392.97,8000.27
RFP_NAME_B,6303426,14072.1,18292.53
RFP_NAME_B,6303448,1983.81,896.19
RFP_NAME_B,6303465,7760.94,8980.5
RFP_NAME_B,6303509,21057.3,18520.04
RFP_NAME_B,6303525,1019.51,2231.71
RFP_NAME_B,6303530,1940.97,746.47
RFP_NAME_B,6303567,3055.37,3909.47
RFP_NAME_B,6303592,0,0
RFP_NAME_B,6303717,0,0
RFP_NAME_B,6303846,5800.61,8380.92
RFP_NAME_B,6303873,1564.31,2613.8
RFP_NAME_B,6303910,8559.44,8470.45
RFP_NAME_B,6303937,3221.28,5181.66
RFP_NAME_B,6303939,990.42,1510.65
RFP_NAME_B,6303950,36883.35,22449.13
RFP_NAME_B,6304055,1170.28,1393.98
RFP_NAME_B,6304058,1428.92,2772.03
RFP_NAME_B,6304137,340.14,698.4
RFP_NAME_B,6304140,4511.09,4898.81
RFP_NAME_B,6304149,4496.23,5391.44
RFP_NAME_B,6304150,14899.01,18227.13
RFP_NAME_B,6304152,0,0
RFP_NAME_B,6304178,16860.51,15753.03
RFP_NAME_B,6304188,5096.03,4527.61
RFP_NAME_B,6304189,1421.42,39.26
RFP_NAME_B,6304210,3343.04,3997.88
RFP_NAME_B,6304267,2801.13,1382.63
RFP_NAME_B,6304269,56323.33,50742.13
RFP_NAME_B,6304299,2157.42,3604.33
RFP_NAME_B,6304334,4010.37,4987.17
RFP_NAME_B,6304337,4561.54,3513.78
RFP_NAME_B,6304383,15459.88,12248.22
RFP_NAME_B,6304451,0,0
RFP_NAME_B,6304452,582.85,646.97
RFP_NAME_B,6304463,2667.95,2067.81
RFP_NAME_B,6304464,5555.48,6241.56
RFP_NAME_B,6304475,3211.18,3893.27
RFP_NAME_B,6304478,820.36,4432.93
RFP_NAME_B,6304512,1096.25,318.29
RFP_NAME_B,6304562,0,3163.55
RFP_NAME_B,6304614,4888.21,5589.6
RFP_NAME_B,6304630,3244.67,5765.25
RFP_NAME_B,6304643,0,0
RFP_NAME_B,6304671,7829.28,6340.88
RFP_NAME_B,6304672,637.28,2039.99
RFP_NAME_B,6304681,7746.62,7091.09
RFP_NAME_B,6304747,42070.43,47307.45
RFP_NAME_B,6304839,3075.5,5318.29
RFP_NAME_B,6304857,15071.33,14072.94
RFP_NAME_B,6304873,492.37,0
RFP_NAME_B,6305046,8378.1,8736
RFP_NAME_B,6305078,7221.3,7363.71
RFP_NAME_B,6305084,7309.79,6427.76
RFP_NAME_B,6305141,153.18,614.22
RFP_NAME_B,6305180,5726.26,6169.26
RFP_NAME_B,6305182,1595.89,622.44
RFP_NAME_B,6305228,1552.05,2957.96
RFP_NAME_B,6305270,7090.03,9563.89
RFP_NAME_B,6305274,2482.3,5067.39
RFP_NAME_B,6305344,661.02,607.41
RFP_NAME_B,6305350,33961.43,40425.07
RFP_NAME_B,6305383,10401.55,11784.95
RFP_NAME_B,6305390,1228.4,678.55
RFP_NAME_B,6305551,0,0
RFP_NAME_B,6305558,25481.1,35748.41
RFP_NAME_B,6305639,0,0
RFP_NAME_B,6305645,1280.91,2226.95
RFP_NAME_B,6305652,1331.35,5874.07
RFP_NAME_B,6305673,2482.6,4045.09
RFP_NAME_B,6305738,0,192.4
RFP_NAME_B,6305739,7164.6,9711.84
RFP_NAME_B,6305800,3697.92,1787.77
RFP_NAME_B,6305815,17064.35,13615.62
RFP_NAME_B,6305828,687.15,1215.09
RFP_NAME_B,6305848,1011.1,2063.86
RFP_NAME_B,6305856,1710.19,2344.75
RFP_NAME_B,6306021,3022.57,7141.68
RFP_NAME_B,6306104,7032.6,11912.47
RFP_NAME_B,6306112,3423.27,0
RFP_NAME_B,6306113,4242.2,4573.74
RFP_NAME_B,6306245,12565.8,7420.72
RFP_NAME_B,6306260,2904.48,5689.77
RFP_NAME_B,6306336,1825.92,2406.35
RFP_NAME_B,6306387,0,0
RFP_NAME_B,6306416,0,0
RFP_NAME_B,6306476,1123.15,946.21
RFP_NAME_B,6306478,1477.09,2523.42
RFP_NAME_B,6306516,43952.48,50186.52
RFP_NAME_B,6306574,3479.41,1956.84
RFP_NAME_B,6306684,11341.34,12592.86
RFP_NAME_B,6306711,31547.98,25594.5
RFP_NAME_B,6306853,0,0
RFP_NAME_B,6306858,6075.25,5828.84
RFP_NAME_B,6306954,13031.83,7478.4
RFP_NAME_B,6306980,5479.4,3370.55
RFP_NAME_B,6307128,34742.7,31941.22
RFP_NAME_B,6307394,6111.16,1551.31
RFP_NAME_B,6307501,25234.04,29972.92
RFP_NAME_B,6307504,5691.75,4604.85
RFP_NAME_B,6307529,9598.25,8077.24
RFP_NAME_B,6307581,0,0
RFP_NAME_B,6307705,145.5,0
RFP_NAME_B,6307711,0,0
RFP_NAME_B,6307767,4614.6,5542.8
RFP_NAME_B,6307818,121.65,291.86
RFP_NAME_B,6307820,0,153.18
RFP_NAME_B,6308563,12524.45,15277.29
RFP_NAME_B,6308819,1464.55,919.08
RFP_NAME_B,6308826,14724.53,15295.74
RFP_NAME_B,6308828,0,0
RFP_NAME_B,6308853,8339.4,6868.85
RFP_NAME_B,6308854,16258.41,15119.11
RFP_NAME_B,6308904,3700.69,4877.18
RFP_NAME_B,6308926,4613.87,1501.61
RFP_NAME_B,6309044,1025.6,1233.94
RFP_NAME_B,6309090,14914.78,12921.94
RFP_NAME_B,6309099,1525.25,1267.83
RFP_NAME_B,6309107,2235.2,2508.46
RFP_NAME_B,6309145,3502.61,2398.15
RFP_NAME_B,6309210,14861.9,13909.79
RFP_NAME_B,6309292,3244.78,5749.26
RFP_NAME_B,6309369,16035.91,18008
RFP_NAME_B,6309423,0,0
RFP_NAME_B,6309424,46931.72,55528.78
RFP_NAME_B,6309467,2565.29,1597.84
RFP_NAME_B,6309532,4212.78,3726.99
RFP_NAME_B,6309682,825.59,1948.48
RFP_NAME_B,6309697,7221.39,7001.74
RFP_NAME_B,6309729,3930.17,3640.14
RFP_NAME_B,6309730,3967.26,6588.11
RFP_NAME_B,6309753,1513.1,2099.7
RFP_NAME_B,6309882,13105.56,7411.79
RFP_NAME_B,6309909,7402,5776.15
RFP_NAME_B,6309932,30585.37,26920.89
RFP_NAME_B,6310061,4445.18,3250.06
RFP_NAME_B,6310156,4386.42,5562.68
RFP_NAME_B,6310164,23227.4,32834.02
RFP_NAME_B,6310168,6597.36,4321.9
RFP_NAME_B,6310182,1970.22,1426.89
RFP_NAME_B,6310364,9961.34,11281.31
RFP_NAME_B,6310566,2473.94,1803.82
RFP_NAME_B,6310764,1050.12,1346.59
RFP_NAME_B,6310782,5117.78,4973.14
RFP_NAME_B,6310805,745.36,68.26
RFP_NAME_B,6310817,4592.2,3545.78
RFP_NAME_B,6310820,4307.23,5419.05
RFP_NAME_B,6310827,1966.77,2777.29
RFP_NAME_B,6310917,2682.88,2971.73
RFP_NAME_B,6310923,54214.1,43525.56
RFP_NAME_B,6310928,3753.72,3483.29
RFP_NAME_B,6311008,4143.72,2689.15
RFP_NAME_B,6311014,-64.48,0
RFP_NAME_B,6311077,25003.68,17400.28
RFP_NAME_B,6311083,816.02,2347.38
RFP_NAME_B,6311106,5977.18,4206.42
RFP_NAME_B,6311126,5469.02,6741.9
RFP_NAME_B,6311128,520.93,1472
RFP_NAME_B,6311149,4086.49,3939.78
RFP_NAME_B,6311160,16976.54,11171.91
RFP_NAME_B,6311168,2034.15,894.68
RFP_NAME_B,6311183,5538.45,5983.3
RFP_NAME_B,6311195,3939.73,2686.44
RFP_NAME_B,6311214,11993.52,8228.66
RFP_NAME_B,6311259,14216.74,6089.07
RFP_NAME_B,6311314,6968.35,10367.23
RFP_NAME_B,6311318,0,0
RFP_NAME_B,6311338,0,0
RFP_NAME_B,6311340,11251.02,4049.85
RFP_NAME_B,6311362,1106.01,868.46
RFP_NAME_B,6311383,2409.16,2578.48
RFP_NAME_B,6311387,2472.88,1698.92
RFP_NAME_B,6311403,766.41,569.18
RFP_NAME_B,6311408,1189.55,1582.85
RFP_NAME_B,6311434,192.4,192.4
RFP_NAME_B,6311457,0,0
RFP_NAME_B,6311459,0,0
RFP_NAME_B,6311460,6279.54,6830.4
RFP_NAME_B,6311532,2769.14,4326.04
RFP_NAME_B,6311546,-441.78,-375.86
RFP_NAME_B,6311594,15912.94,17493.86
RFP_NAME_B,6311615,1650.81,1499.27
RFP_NAME_B,6311624,9709.13,7658.32
RFP_NAME_B,6311736,3754.14,4666.42
RFP_NAME_B,6311761,0,0
RFP_NAME_B,6311794,49.18,108.51
RFP_NAME_B,6311797,12985.11,8858.26
RFP_NAME_B,6311798,0,0
RFP_NAME_B,6311902,5806.63,4215.11
RFP_NAME_B,6311908,3453.95,2783.85
RFP_NAME_B,6312079,417.01,286.84
RFP_NAME_B,6312179,10016.71,6267.08
RFP_NAME_B,6312225,0,80.08
RFP_NAME_B,6312246,548.92,0
RFP_NAME_B,6312253,6801.14,7765.61
RFP_NAME_B,6312256,2965.22,1786.08
RFP_NAME_B,6312276,0,612.72
RFP_NAME_B,6312298,5411.25,4206.21
RFP_NAME_B,6312321,4829.24,11113.61
RFP_NAME_B,6312344,7692,6923.8
RFP_NAME_B,6312365,2588.39,5065.21
RFP_NAME_B,6312437,3343.93,3674.48
RFP_NAME_B,6312523,0,0
RFP_NAME_B,6312557,0,0
RFP_NAME_B,6312571,5102.5,4343.65
RFP_NAME_B,6312635,2739.96,1090.11
RFP_NAME_B,6312697,4443.02,2764.76
RFP_NAME_B,6312702,5848.78,8436.77
RFP_NAME_B,6312759,7478.19,7668.91
RFP_NAME_B,6312763,5510.12,7653.94
RFP_NAME_B,6312773,11096.13,8418.35
RFP_NAME_B,6312935,905.22,2327.65
RFP_NAME_B,6313051,173.71,605.96
RFP_NAME_B,6313116,529.57,0
RFP_NAME_B,6313168,4003.63,7612.35
RFP_NAME_B,6313177,7147.43,5651.46
RFP_NAME_B,6313187,3335.21,3148.15
RFP_NAME_B,6313201,30811.05,17374.17
RFP_NAME_B,6313247,4545.14,5940.15
RFP_NAME_B,6313259,3548.17,3388.16
RFP_NAME_B,6313285,3907.96,14018.06
RFP_NAME_B,6313351,10601.7,7881.12
RFP_NAME_B,6313391,4779.7,4456.47
RFP_NAME_B,6313397,9962.69,8834.86
RFP_NAME_B,6313399,0,179.96
RFP_NAME_B,6313463,0,145.5
RFP_NAME_B,6313480,2566.16,2788.12
RFP_NAME_B,6313540,4164.79,2042.65
RFP_NAME_B,6313553,2457.23,2776.93
RFP_NAME_B,6313557,7762.12,6358.31
RFP_NAME_B,6313581,349.04,104.84
RFP_NAME_B,6313665,47207.47,18896.34
RFP_NAME_B,6313670,10379.74,6249.75
RFP_NAME_B,6313688,0,0
RFP_NAME_B,6313689,6590.55,4335.24
RFP_NAME_B,6313701,1398.51,1671.22
RFP_NAME_B,6313702,31265.3,46558.32
RFP_NAME_B,6313752,3693.89,4762.29
RFP_NAME_B,6313756,3767.25,481.31
RFP_NAME_B,6313783,3730.77,4014.08
RFP_NAME_B,6313892,7999.02,9945.06
RFP_NAME_B,6313905,0,0
RFP_NAME_B,6313914,8084.31,5834.35
RFP_NAME_B,6313924,12276.54,9635.29
RFP_NAME_B,6313933,2121.32,1368.02
RFP_NAME_B,6313952,17232.46,17334.81
RFP_NAME_B,6314048,23138.63,22499.97
RFP_NAME_B,6314102,3717.09,5694.28
RFP_NAME_B,6314103,0,0
RFP_NAME_B,6314117,0,411.1
RFP_NAME_B,6314177,6912.14,8852.03
RFP_NAME_B,6314180,2857.46,6077.85
RFP_NAME_B,6314214,0,0
RFP_NAME_B,6314240,5692.56,4930.9
RFP_NAME_B,6314277,8650.58,12028.59
RFP_NAME_B,6314281,7577.67,2493.86
RFP_NAME_B,6314282,0,0
RFP_NAME_B,6314333,0,0
RFP_NAME_B,6314410,1952.42,1340.32
RFP_NAME_B,6314424,652.6,1139.66
RFP_NAME_B,6314435,1053.24,691.84
RFP_NAME_B,6314455,9833.58,9790.27
RFP_NAME_B,6314469,5366.32,5772.64
RFP_NAME_B,6314488,2573.75,2996.76
RFP_NAME_B,6314527,9453.41,3659.57
RFP_NAME_B,6314531,3948.45,2952.22
RFP_NAME_B,6314589,735.09,851.13
RFP_NAME_B,6314596,11527.13,11848.11
RFP_NAME_B,6314618,2303.48,1069.74
RFP_NAME_B,6314682,9516.06,13288.42
RFP_NAME_B,6314812,1549.09,1324.46
RFP_NAME_B,6314813,8976.26,13063.47
RFP_NAME_B,6314831,369.61,754.48
RFP_NAME_B,6314871,1634.51,736.51
RFP_NAME_B,6314872,0,0
RFP_NAME_B,6314874,5573.42,3221.73
RFP_NAME_B,6314895,3090.95,4612.47
RFP_NAME_B,6314916,2582.02,2024.68
RFP_NAME_B,6314970,0,0
RFP_NAME_B,6314976,14583.69,14119.01
RFP_NAME_B,6315242,19981.68,10174.93
RFP_NAME_B,6315294,0,0
RFP_NAME_B,6315330,5875.12,3132.17
RFP_NAME_B,6315334,50472.57,37948.12
